insee_code,Commune,code_postal,adresse,prefixe_section,Section,No plan,id_parcelle,No voie,btq,Type de voie,Voie,surface_reelle_bati,n_sales,first_date,last_date,min_gap_days,years,first_price,last_price,ppm2_first,ppm2_last,pct_change,ann_pct,mutations
13212,MARSEILLE 12EME,13012,"5021 F IMP JOSEPH CLERISSY, 13012 MARSEILLE 12EME",876,C,21,132128760C0021,5021.0,F,IMP,JOSEPH CLERISSY,23.0,2,2023-01-20,2023-09-28,251,0.69,430000.0,448000.0,18696.0,19478.0,4.2,6.1,"[{""date_mutation"": ""2023-01-20"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 430000.0, ""surface_reelle_bati"": 23.0, ""nombre_pieces_principales"": 2.0, ""surface_terrain"": null, ""nb_lignes"": 1}, {""date_mutation"": ""2023-09-28"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 448000.0, ""surface_reelle_bati"": 23.0, ""nombre_pieces_principales"": 2.0, ""surface_terrain"": null, ""nb_lignes"": 1}]"
13212,MARSEILLE 12EME,13012,"83 TSSE DU DIABLE, 13012 MARSEILLE 12EME",872,A,495,132128720A0495,83.0,,TSSE,DU DIABLE,145.0,2,2020-12-04,2022-10-20,685,1.88,635000.0,710000.0,4379.0,4897.0,11.8,6.1,"[{""date_mutation"": ""2020-12-04"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 635000.0, ""surface_reelle_bati"": 145.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 200.0, ""nb_lignes"": 1}, {""date_mutation"": ""2022-10-20"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 710000.0, ""surface_reelle_bati"": 145.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 200.0, ""nb_lignes"": 1}]"
13216,MARSEILLE 16EME,13016,"17 MTE PUGET BAZILE, 13016 MARSEILLE 16EME",908,P,75,132169080P0075,17.0,,MTE,PUGET BAZILE,66.0,2,2021-06-24,2024-10-16,1210,3.31,304200.0,370000.0,4609.0,5606.0,21.6,6.1,"[{""date_mutation"": ""2021-06-24"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 304200.0, ""surface_reelle_bati"": 66.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 66.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-10-16"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 370000.0, ""surface_reelle_bati"": 66.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 66.0, ""nb_lignes"": 1}]"
13209,MARSEILLE 9EME,13009,"3 CHE DE BELLE FONTAINE, 13009 MARSEILLE 9EME",847,E,2,132098470E0002,3.0,,CHE,DE BELLE FONTAINE,110.0,2,2021-01-29,2025-02-20,1483,4.06,570000.0,720100.0,5182.0,6546.0,26.3,5.9,"[{""date_mutation"": ""2021-01-29"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 570000.0, ""surface_reelle_bati"": 110.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 465.0, ""nb_lignes"": 1}, {""date_mutation"": ""2025-02-20"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 720100.0, ""surface_reelle_bati"": 110.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 465.0, ""nb_lignes"": 1}]"
13215,MARSEILLE 15EME,13015,"3 IMP GUICHARD, 13015 MARSEILLE 15EME",907,D,99,132159070D0099,3.0,,IMP,GUICHARD,85.0,2,2020-10-23,2024-12-12,1511,4.14,290000.0,365000.0,3412.0,4294.0,25.9,5.7,"[{""date_mutation"": ""2020-10-23"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 290000.0, ""surface_reelle_bati"": 85.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 567.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-12-12"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 365000.0, ""surface_reelle_bati"": 85.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 567.0, ""nb_lignes"": 1}]"
13203,MARSEILLE 3EME,13003,"11 IMP SAINT-JEAN-BAPTISTE, 13003 MARSEILLE 3EME",813,K,92,132038130K0092,11.0,,IMP,SAINT-JEAN-BAPTISTE,132.0,2,2021-10-27,2023-02-10,471,1.29,385000.0,413350.0,2917.0,3131.0,7.4,5.7,"[{""date_mutation"": ""2021-10-27"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 385000.0, ""surface_reelle_bati"": 132.0, ""nombre_pieces_principales"": 2.0, ""surface_terrain"": 133.0, ""nb_lignes"": 1}, {""date_mutation"": ""2023-02-10"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 413350.0, ""surface_reelle_bati"": 132.0, ""nombre_pieces_principales"": 2.0, ""surface_terrain"": 133.0, ""nb_lignes"": 1}]"
13214,MARSEILLE 14EME,13014,"188 CHE DU FOUR DE BUZE, 13014 MARSEILLE 14EME",896,B,156,132148960B0156,188.0,,CHE,DU FOUR DE BUZE,70.0,2,2020-12-03,2024-10-04,1401,3.84,240000.0,296300.0,3429.0,4233.0,23.5,5.6,"[{""date_mutation"": ""2020-12-03"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 240000.0, ""surface_reelle_bati"": 70.0, ""nombre_pieces_principales"": 2.0, ""surface_terrain"": 104.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-10-04"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 296300.0, ""surface_reelle_bati"": 70.0, ""nombre_pieces_principales"": 2.0, ""surface_terrain"": 104.0, ""nb_lignes"": 1}]"
13212,MARSEILLE 12EME,13012,"25 AV PIERRE LOTI, 13012 MARSEILLE 12EME",875,A,59,132128750A0059,25.0,,AV,PIERRE LOTI,55.0,2,2022-10-27,2025-04-30,916,2.51,650000.0,744000.0,11818.0,13527.0,14.5,5.5,"[{""date_mutation"": ""2022-10-27"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 650000.0, ""surface_reelle_bati"": 55.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 527.0, ""nb_lignes"": 1}, {""date_mutation"": ""2025-04-30"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 744000.0, ""surface_reelle_bati"": 55.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 527.0, ""nb_lignes"": 1}]"
13212,MARSEILLE 12EME,13012,"9 BD FERNAND CHABOT, 13012 MARSEILLE 12EME",874,C,191,132128740C0191,9.0,,BD,FERNAND CHABOT,45.0,2,2021-02-11,2024-01-18,1071,2.93,368000.0,429700.0,8178.0,9549.0,16.8,5.4,"[{""date_mutation"": ""2021-02-11"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 368000.0, ""surface_reelle_bati"": 45.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 64.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-01-18"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 429700.0, ""surface_reelle_bati"": 45.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 64.0, ""nb_lignes"": 1}]"
13207,MARSEILLE 7EME,13007,"136 CHE DU VALLON DE L ORIOL, 13007 MARSEILLE 7EME",829,H,64,132078290H0064,136.0,,CHE,DU VALLON DE L ORIOL,100.0,2,2021-04-13,2023-05-26,773,2.12,855000.0,955500.0,8550.0,9555.0,11.8,5.4,"[{""date_mutation"": ""2021-04-13"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 855000.0, ""surface_reelle_bati"": 100.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 147.0, ""nb_lignes"": 1}, {""date_mutation"": ""2023-05-26"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 955500.0, ""surface_reelle_bati"": 100.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 147.0, ""nb_lignes"": 1}]"
13213,MARSEILLE 13EME,13013,"25 TSSE DES PLATRIERES, 13013 MARSEILLE 13EME",884,L,451,132138840L0451,25.0,,TSSE,DES PLATRIERES,96.0,2,2023-06-21,2024-12-20,548,1.5,260100.0,281100.0,2709.0,2928.0,8.1,5.3,"[{""date_mutation"": ""2023-06-21"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 260100.0, ""surface_reelle_bati"": 96.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 446.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-12-20"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 281100.0, ""surface_reelle_bati"": 96.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 446.0, ""nb_lignes"": 1}]"
13203,MARSEILLE 3EME,13003,"70 BD ALLEMAND, 13003 MARSEILLE 3EME",811,D,15,132038110D0015,70.0,,BD,ALLEMAND,100.0,2,2021-06-18,2024-09-25,1195,3.27,369615.0,435770.0,3696.0,4358.0,17.9,5.2,"[{""date_mutation"": ""2021-06-18"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 369615.0, ""surface_reelle_bati"": 100.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 194.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-09-25"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 435770.0, ""surface_reelle_bati"": 100.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 194.0, ""nb_lignes"": 1}]"
13212,MARSEILLE 12EME,13012,"23 BD FERDINAND NEGRO, 13012 MARSEILLE 12EME",874,Y,41,132128740Y0041,23.0,,BD,FERDINAND NEGRO,50.0,2,2020-12-15,2022-11-10,695,1.9,220000.0,242000.0,4400.0,4840.0,10.0,5.1,"[{""date_mutation"": ""2020-12-15"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 220000.0, ""surface_reelle_bati"": 50.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 123.0, ""nb_lignes"": 1}, {""date_mutation"": ""2022-11-10"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 242000.0, ""surface_reelle_bati"": 50.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 123.0, ""nb_lignes"": 1}]"
13214,MARSEILLE 14EME,13014,"1 RUE LATHAM, 13014 MARSEILLE 14EME",893,B,577,132148930B0577,1.0,,RUE,LATHAM,118.0,2,2021-10-25,2023-04-05,527,1.44,495000.0,530700.0,4195.0,4497.0,7.2,4.9,"[{""date_mutation"": ""2021-10-25"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 495000.0, ""surface_reelle_bati"": 118.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 904.0, ""nb_lignes"": 1}, {""date_mutation"": ""2023-04-05"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 530700.0, ""surface_reelle_bati"": 118.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 904.0, ""nb_lignes"": 1}]"
13215,MARSEILLE 15EME,13015,"2 RUE FAVART, 13015 MARSEILLE 15EME",904,L,379,132159040L0379,2.0,,RUE,FAVART,65.0,3,2020-09-25,2024-03-18,623,1.71,175000.0,190000.0,2692.0,2923.0,8.6,4.9,"[{""date_mutation"": ""2020-09-25"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 175000.0, ""surface_reelle_bati"": 65.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": null, ""nb_lignes"": 1}, {""date_mutation"": ""2022-06-10"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 90000.0, ""surface_reelle_bati"": 65.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": null, ""nb_lignes"": 1}, {""date_mutation"": ""2024-03-18"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 190000.0, ""surface_reelle_bati"": 65.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": null, ""nb_lignes"": 1}]"
13210,MARSEILLE 10EME,13010,"35 AV DESIRE BIANCO, 13010 MARSEILLE 10EME",860,B,39,132108600B0039,35.0,,AV,DESIRE BIANCO,68.0,2,2022-05-05,2023-04-12,342,0.94,239100.0,250000.0,3516.0,3676.0,4.6,4.9,"[{""date_mutation"": ""2022-05-05"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 239100.0, ""surface_reelle_bati"": 68.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 174.0, ""nb_lignes"": 1}, {""date_mutation"": ""2023-04-12"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 250000.0, ""surface_reelle_bati"": 68.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 174.0, ""nb_lignes"": 1}]"
13211,MARSEILLE 11EME,13011,"1 IMP CAMPOURIERES, 13011 MARSEILLE 11EME",863,B,15,132118630B0015,1.0,,IMP,CAMPOURIERES,47.0,3,2020-12-01,2025-03-27,731,2.0,181850.0,200000.0,3869.0,4255.0,10.0,4.9,"[{""date_mutation"": ""2020-12-01"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 181850.0, ""surface_reelle_bati"": 47.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 29.0, ""nb_lignes"": 1}, {""date_mutation"": ""2022-12-02"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 220000.0, ""surface_reelle_bati"": 47.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 29.0, ""nb_lignes"": 1}, {""date_mutation"": ""2025-03-27"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 200000.0, ""surface_reelle_bati"": 47.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 29.0, ""nb_lignes"": 1}]"
13211,MARSEILLE 11EME,13011,"131 T PL JEAN-BAPTISTE AUFFAN, 13011 MARSEILLE 11EME",864,M,139,132118640M0139,131.0,T,PL,JEAN-BAPTISTE AUFFAN,67.0,2,2020-12-14,2022-10-03,658,1.8,280000.0,305000.0,4179.0,4552.0,8.9,4.9,"[{""date_mutation"": ""2020-12-14"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 280000.0, ""surface_reelle_bati"": 67.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 100.0, ""nb_lignes"": 1}, {""date_mutation"": ""2022-10-03"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 305000.0, ""surface_reelle_bati"": 67.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 100.0, ""nb_lignes"": 1}]"
13207,MARSEILLE 7EME,13007,"37 RUE DES FRERES PECCHINI, 13007 MARSEILLE 7EME",834,A,154,132078340A0154,37.0,,RUE,DES FRERES PECCHINI,229.0,2,2023-06-12,2024-12-20,557,1.52,1537330.0,1651350.0,6713.0,7211.0,7.4,4.8,"[{""date_mutation"": ""2023-06-12"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 1537330.0, ""surface_reelle_bati"": 229.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 171.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-12-20"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 1651350.0, ""surface_reelle_bati"": 229.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 171.0, ""nb_lignes"": 1}]"
13215,MARSEILLE 15EME,13015,"9 RUE URANUS, 13015 MARSEILLE 15EME",902,C,49,132159020C0049,9.0,,RUE,URANUS,68.0,2,2021-03-05,2024-02-12,1074,2.94,183000.0,210000.0,2691.0,3088.0,14.8,4.8,"[{""date_mutation"": ""2021-03-05"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 183000.0, ""surface_reelle_bati"": 68.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": null, ""nb_lignes"": 1}, {""date_mutation"": ""2024-02-12"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 210000.0, ""surface_reelle_bati"": 68.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": null, ""nb_lignes"": 1}]"
13213,MARSEILLE 13EME,13013,"11 ALL DES LOTUS, 13013 MARSEILLE 13EME",884,M,128,132138840M0128,11.0,,ALL,DES LOTUS,68.0,2,2021-02-03,2024-03-29,1150,3.15,225100.0,260000.0,3310.0,3824.0,15.5,4.7,"[{""date_mutation"": ""2021-02-03"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 225100.0, ""surface_reelle_bati"": 68.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": null, ""nb_lignes"": 1}, {""date_mutation"": ""2024-03-29"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 260000.0, ""surface_reelle_bati"": 68.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": null, ""nb_lignes"": 1}]"
13208,MARSEILLE 8EME,13008,"11 TRA BRUNET, 13008 MARSEILLE 8EME",838,R,99,132088380R0099,11.0,,TRA,BRUNET,68.0,2,2021-06-28,2025-01-17,1299,3.56,940000.0,1103450.0,13824.0,16227.0,17.4,4.6,"[{""date_mutation"": ""2021-06-28"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 940000.0, ""surface_reelle_bati"": 68.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 276.0, ""nb_lignes"": 1}, {""date_mutation"": ""2025-01-17"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 1103450.0, ""surface_reelle_bati"": 68.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 276.0, ""nb_lignes"": 1}]"
13213,MARSEILLE 13EME,13013,"13 AV DES PINS, 13013 MARSEILLE 13EME",884,L,274,132138840L0274,13.0,,AV,DES PINS,145.0,2,2021-08-31,2025-04-09,1317,3.61,542000.0,637045.0,3738.0,4393.0,17.5,4.6,"[{""date_mutation"": ""2021-08-31"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 542000.0, ""surface_reelle_bati"": 145.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 1000.0, ""nb_lignes"": 1}, {""date_mutation"": ""2025-04-09"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 637045.0, ""surface_reelle_bati"": 145.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 1000.0, ""nb_lignes"": 1}]"
13213,MARSEILLE 13EME,13013,"100 CHE DES XAVIERS, 13013 MARSEILLE 13EME",882,B,370,132138820B0370,100.0,,CHE,DES XAVIERS,159.0,2,2021-08-26,2023-05-30,642,1.76,1361600.0,1470700.0,8564.0,9250.0,8.0,4.5,"[{""date_mutation"": ""2021-08-26"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 1361600.0, ""surface_reelle_bati"": 159.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 2557.0, ""nb_lignes"": 1}, {""date_mutation"": ""2023-05-30"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 1470700.0, ""surface_reelle_bati"": 159.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 2557.0, ""nb_lignes"": 1}]"
13212,MARSEILLE 12EME,13012,"19 BD PIBOULEAU, 13012 MARSEILLE 12EME",874,B,21,132128740B0021,19.0,,BD,PIBOULEAU,42.0,2,2021-03-24,2025-05-20,1518,4.16,270000.0,323700.0,6429.0,7707.0,19.9,4.5,"[{""date_mutation"": ""2021-03-24"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 270000.0, ""surface_reelle_bati"": 42.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 148.0, ""nb_lignes"": 1}, {""date_mutation"": ""2025-05-20"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 323700.0, ""surface_reelle_bati"": 42.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 148.0, ""nb_lignes"": 1}]"
13212,MARSEILLE 12EME,13012,"11 RUE FONTAINIEU, 13012 MARSEILLE 12EME",875,O,145,132128750O0145,11.0,,RUE,FONTAINIEU,107.0,2,2020-11-27,2023-08-09,985,2.7,885600.0,995850.0,8277.0,9307.0,12.4,4.4,"[{""date_mutation"": ""2020-11-27"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 885600.0, ""surface_reelle_bati"": 107.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 411.0, ""nb_lignes"": 1}, {""date_mutation"": ""2023-08-09"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 995850.0, ""surface_reelle_bati"": 107.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 411.0, ""nb_lignes"": 1}]"
13209,MARSEILLE 9EME,13009,"4 AV CLAUDE DEBUSSY, 13009 MARSEILLE 9EME",853,U,166,132098530U0166,4.0,,AV,CLAUDE DEBUSSY,117.0,2,2021-02-23,2025-02-24,1462,4.0,646210.0,767100.0,5523.0,6556.0,18.7,4.4,"[{""date_mutation"": ""2021-02-23"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 646210.0, ""surface_reelle_bati"": 117.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 196.0, ""nb_lignes"": 1}, {""date_mutation"": ""2025-02-24"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 767100.0, ""surface_reelle_bati"": 117.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 196.0, ""nb_lignes"": 1}]"
13212,MARSEILLE 12EME,13012,"32 AV DE BOIS LUZY, 13012 MARSEILLE 12EME",875,B,85,132128750B0085,32.0,,AV,DE BOIS LUZY,69.0,2,2022-12-02,2024-10-24,692,1.89,598000.0,647000.0,8667.0,9377.0,8.2,4.2,"[{""date_mutation"": ""2022-12-02"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 598000.0, ""surface_reelle_bati"": 69.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 204.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-10-24"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 647000.0, ""surface_reelle_bati"": 69.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 204.0, ""nb_lignes"": 1}]"
13215,MARSEILLE 15EME,13015,"37 AV MINERVE, 13015 MARSEILLE 15EME",907,I,13,132159070I0013,37.0,,AV,MINERVE,64.0,2,2020-07-27,2024-02-06,1289,3.53,307000.0,355000.0,4797.0,5547.0,15.6,4.2,"[{""date_mutation"": ""2020-07-27"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 307000.0, ""surface_reelle_bati"": 64.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 394.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-02-06"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 355000.0, ""surface_reelle_bati"": 64.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 394.0, ""nb_lignes"": 1}]"
13208,MARSEILLE 8EME,13008,"24 BD FEREVOUX, 13008 MARSEILLE 8EME",836,L,78,132088360L0078,24.0,,BD,FEREVOUX,125.0,2,2020-10-21,2021-10-19,363,0.99,752330.0,783000.0,6019.0,6264.0,4.1,4.1,"[{""date_mutation"": ""2020-10-21"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 752330.0, ""surface_reelle_bati"": 125.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": null, ""nb_lignes"": 1}, {""date_mutation"": ""2021-10-19"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 783000.0, ""surface_reelle_bati"": 125.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": null, ""nb_lignes"": 1}]"
13207,MARSEILLE 7EME,13007,"58 BD BOMPARD, 13007 MARSEILLE 7EME",829,A,223,132078290A0223,58.0,,BD,BOMPARD,330.0,2,2020-10-05,2025-01-13,1561,4.27,1475000.0,1750000.0,4470.0,5303.0,18.6,4.1,"[{""date_mutation"": ""2020-10-05"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 1475000.0, ""surface_reelle_bati"": 330.0, ""nombre_pieces_principales"": 9.0, ""surface_terrain"": 834.0, ""nb_lignes"": 1}, {""date_mutation"": ""2025-01-13"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 1750000.0, ""surface_reelle_bati"": 330.0, ""nombre_pieces_principales"": 9.0, ""surface_terrain"": 834.0, ""nb_lignes"": 1}]"
13214,MARSEILLE 14EME,13014,"10 BD MASSENET, 13014 MARSEILLE 14EME",895,E,165,132148950E0165,10.0,,BD,MASSENET,72.0,2,2021-01-20,2024-12-18,1428,3.91,120000.0,140000.0,1667.0,1944.0,16.7,4.0,"[{""date_mutation"": ""2021-01-20"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 120000.0, ""surface_reelle_bati"": 72.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 341.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-12-18"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 140000.0, ""surface_reelle_bati"": 72.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 341.0, ""nb_lignes"": 1}]"
13213,MARSEILLE 13EME,13013,"87 AV PAUL DALBRET, 13013 MARSEILLE 13EME",879,B,235,132138790B0235,87.0,,AV,PAUL DALBRET,150.0,2,2020-12-15,2025-03-12,1548,4.24,536580.0,626580.0,3577.0,4177.0,16.8,3.7,"[{""date_mutation"": ""2020-12-15"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 536580.0, ""surface_reelle_bati"": 150.0, ""nombre_pieces_principales"": 6.0, ""surface_terrain"": 1021.0, ""nb_lignes"": 1}, {""date_mutation"": ""2025-03-12"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 626580.0, ""surface_reelle_bati"": 150.0, ""nombre_pieces_principales"": 6.0, ""surface_terrain"": 1021.0, ""nb_lignes"": 1}]"
13215,MARSEILLE 15EME,13015,"1 TRA DE LA MICHELE, 13015 MARSEILLE 15EME",897,I,102,132158970I0102,1.0,,TRA,DE LA MICHELE,52.0,2,2020-09-15,2023-07-21,1039,2.84,223000.0,245000.0,4288.0,4712.0,9.9,3.4,"[{""date_mutation"": ""2020-09-15"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 223000.0, ""surface_reelle_bati"": 52.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 140.0, ""nb_lignes"": 1}, {""date_mutation"": ""2023-07-21"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 245000.0, ""surface_reelle_bati"": 52.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 140.0, ""nb_lignes"": 1}]"
13215,MARSEILLE 15EME,13015,"5004 F IMP DU HOME, 13015 MARSEILLE 15EME",903,E,80,132159030E0080,5004.0,F,IMP,DU HOME,71.0,2,2021-05-11,2025-01-22,1352,3.7,300300.0,339049.0,4230.0,4775.0,12.9,3.3,"[{""date_mutation"": ""2021-05-11"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 300300.0, ""surface_reelle_bati"": 71.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 413.0, ""nb_lignes"": 1}, {""date_mutation"": ""2025-01-22"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 339049.0, ""surface_reelle_bati"": 71.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 413.0, ""nb_lignes"": 1}]"
