Identifiant de document,Reference document,1 Articles CGI,2 Articles CGI,3 Articles CGI,4 Articles CGI,5 Articles CGI,No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain,insee_code,adresse,id_parcelle
,,,,,,,000001,27/10/2023,Vente,"565000,00",1,,RUE,4801,JEANNE D ARC,13008,MARSEILLE 8EME,13,208,837,D,193,,,,,,,,,,,,0,1,Maison,,35,1,S,,31,13208,"1 RUE JEANNE D ARC, 13008 MARSEILLE 8EME",132088370D0193
,,,,,,,000001,27/10/2023,Vente,"450000,00",4,,AV,7140,PIERRE BOUZE,13009,MARSEILLE 9EME,13,209,849,M,47,,,,,,,,,,,,0,1,Maison,,44,3,S,,220,13209,"4 AV PIERRE BOUZE, 13009 MARSEILLE 9EME",132098490M0047
,,,,,,,000001,27/10/2023,Vente,"740140,00",54,,CHE,6724,DE LA PAGEOTTE,13011,MARSEILLE 11EME,13,211,864,C,280,,,,,,,,,,,,0,1,Maison,,112,4,S,,869,13211,"54 CHE DE LA PAGEOTTE, 13011 MARSEILLE 11EME",132118640C0280
,,,,,,,000001,27/10/2023,Vente,"80000,00",193,,BD,8409,DE SAINT-MARCEL,13011,MARSEILLE 11EME,13,211,867,K,91,,,,,,,,,,,,0,1,Maison,,36,2,S,,41,13211,"193 BD DE SAINT-MARCEL, 13011 MARSEILLE 11EME",132118670K0091
,,,,,,,000001,27/10/2023,Vente,"756400,00",119,,AV,3445,FERNANDEL,13012,MARSEILLE 12EME,13,212,878,A,625,,,,,,,,,,,,0,1,Maison,,117,5,S,,471,13212,"119 AV FERNANDEL, 13012 MARSEILLE 12EME",132128780A0625
,,,,,,,000001,27/10/2023,Vente,"295300,00",19,,ALL,7028,DU PETIT PONT,13015,MARSEILLE 15EME,13,215,906,C,136,,,,,,,,,,,,0,1,Maison,,90,4,S,,206,13215,"19 ALL DU PETIT PONT, 13015 MARSEILLE 15EME",132159060C0136
,,,,,,,000001,27/10/2023,Vente,"96000,00",132,,BD,4411,HENRI BARNIER,13015,MARSEILLE 15EME,13,215,906,D,112,,,,,,,,,,,,0,1,Maison,,79,3,S,,314,13215,"132 BD HENRI BARNIER, 13015 MARSEILLE 15EME",132159060D0112
,,,,,,,000001,27/10/2023,Vente,"315380,00",8,,BD,7584,PROSPERI,13015,MARSEILLE 15EME,13,215,903,E,44,,,,,,,,,,,,0,1,Maison,,46,3,S,,472,13215,"8 BD PROSPERI, 13015 MARSEILLE 15EME",132159030E0044
,,,,,,,000001,27/10/2023,Vente,"376000,00",31,,CHE,5739,DU MARINIER,13016,MARSEILLE 16EME,13,216,908,R,150,,,,,,,,,,,,0,1,Maison,,74,3,S,,544,13216,"31 CHE DU MARINIER, 13016 MARSEILLE 16EME",132169080R0150
,,,,,,,000001,27/10/2025,Vente,"230000,00",4,,RUE,8425,SAINT-MICHEL,13006,MARSEILLE 6EME,13,206,825,A,117,,,,,,,,,,,,0,1,Maison,,80,3,S,,44,13206,"4 RUE SAINT-MICHEL, 13006 MARSEILLE 6EME",132068250A0117
,,,,,,,000001,27/10/2025,Vente,"1680000,00",369,,RUE,3140,D'ENDOUME,13007,MARSEILLE 7EME,13,207,830,H,100,,,,,,,,,,,,0,1,Maison,,126,6,S,,765,13207,"369 RUE D'ENDOUME, 13007 MARSEILLE 7EME",132078300H0100
,,,,,,,000001,27/10/2025,Vente,"270000,00",30,,BD,5177,LEAU,13008,MARSEILLE 8EME,13,208,836,C,89,,,,,,,,,,,,0,1,Maison,,74,3,S,,83,13208,"30 BD LEAU, 13008 MARSEILLE 8EME",132088360C0089
,,,,,,,000001,27/10/2025,Vente,"368800,00",6,,AV,2319,CLAIR MATIN,13010,MARSEILLE 10EME,13,210,859,E,17,,38,,,,,,,,,,1,1,Maison,,84,3,,,,13210,"6 AV CLAIR MATIN, 13010 MARSEILLE 10EME",132108590E0017
,,,,,,,000001,27/10/2025,Vente,"410000,00",303,,RUE,7103,PIERRE DOIZE,13010,MARSEILLE 10EME,13,210,859,E,17,,74,,,,,,,,,,1,1,Maison,,48,3,,,,13210,"303 RUE PIERRE DOIZE, 13010 MARSEILLE 10EME",132108590E0017
,,,,,,,000001,27/10/2025,Vente,"1299000,00",20,,BD,8649,SAUVAN,13012,MARSEILLE 12EME,13,212,875,K,66,,,,,,,,,,,,0,1,Maison,,28,1,S,,911,13212,"20 BD SAUVAN, 13012 MARSEILLE 12EME",132128750K0066
,,,,,,,000001,27/10/2025,Vente,"1299000,00",20,,BD,8649,SAUVAN,13012,MARSEILLE 12EME,13,212,875,K,66,,,,,,,,,,,,0,1,Maison,,28,1,S,,911,13212,"20 BD SAUVAN, 13012 MARSEILLE 12EME",132128750K0066
,,,,,,,000001,27/10/2025,Vente,"1299000,00",20,,BD,8649,SAUVAN,13012,MARSEILLE 12EME,13,212,875,K,66,,,,,,,,,,,,0,1,Maison,,90,3,S,,911,13212,"20 BD SAUVAN, 13012 MARSEILLE 12EME",132128750K0066
,,,,,,,000001,27/10/2025,Vente,"110000,00",41,,CHE,6419,DE LA MURE,13015,MARSEILLE 15EME,13,215,898,C,215,,,,,,,,,,,,0,1,Maison,,54,3,,,,13215,"41 CHE DE LA MURE, 13015 MARSEILLE 15EME",132158980C0215
,,,,,,,000001,27/10/2025,Vente,"145000,00",15,,AV,5294,DES LILAS QRT ST LOUIS,13015,MARSEILLE 15EME,13,215,905,N,1,,13,"37,44",,,,,,,,,1,1,Maison,,42,3,,,,13215,"15 AV DES LILAS QRT ST LOUIS, 13015 MARSEILLE 15EME",132159050N0001
,,,,,,,000001,27/11/2020,Vente,"800000,00",298,,RUE,3140,D'ENDOUME,13007,MARSEILLE 7EME,13,207,830,C,162,,,,,,,,,,,,0,1,Maison,,134,8,S,,400,13207,"298 RUE D'ENDOUME, 13007 MARSEILLE 7EME",132078300C0162
,,,,,,,000001,27/11/2020,Vente,"220000,00",43,,AV,3280,EUGENE CUENOT,13009,MARSEILLE 9EME,13,209,853,T,158,,,,,,,,,,,,0,1,Maison,,62,3,S,,273,13209,"43 AV EUGENE CUENOT, 13009 MARSEILLE 9EME",132098530T0158
,,,,,,,000001,27/11/2020,Vente,"281300,00",19,,AV,1894,DES CEDRES,13009,MARSEILLE 9EME,13,209,853,T,5,,,,,,,,,,,,0,1,Maison,,57,3,S,,213,13209,"19 AV DES CEDRES, 13009 MARSEILLE 9EME",132098530T0005
,,,,,,,000001,27/11/2020,Vente,"449000,00",61,,AV,3677,DE LA FOURRAGERE,13012,MARSEILLE 12EME,13,212,873,E,103,,39,"98,00",,,,,,,,,1,1,Maison,,98,5,,,,13212,"61 AV DE LA FOURRAGERE, 13012 MARSEILLE 12EME",132128730E0103
,,,,,,,000001,27/11/2020,Vente,"885600,00",11,,RUE,3588,FONTAINIEU,13012,MARSEILLE 12EME,13,212,875,O,145,,,,,,,,,,,,0,1,Maison,,107,5,S,,411,13212,"11 RUE FONTAINIEU, 13012 MARSEILLE 12EME",132128750O0145
,,,,,,,000001,27/11/2020,Vente,"637000,00",33,,TRA,0874,DE LA BAUME LOUBIERE,13013,MARSEILLE 13EME,13,213,889,C,176,,,,,,,,,,,,0,1,Maison,,128,5,S,,1021,13213,"33 TRA DE LA BAUME LOUBIERE, 13013 MARSEILLE 13EME",132138890C0176
,,,,,,,000001,27/11/2020,Vente,"168000,00",12,,BD,2095,CHARLES MORETTI,13014,MARSEILLE 14EME,13,214,892,H,96,,,,,,,,,,,,0,1,Maison,,75,3,S,,199,13214,"12 BD CHARLES MORETTI, 13014 MARSEILLE 14EME",132148920H0096
,,,,,,,000001,27/11/2020,Vente,"303000,00",17,,LOT,A164,LE CLOS DES GENETS,13016,MARSEILLE 16EME,13,216,911,O,238,,,,,,,,,,,,0,1,Maison,,81,4,S,,139,13216,"17 LOT LE CLOS DES GENETS, 13016 MARSEILLE 16EME",132169110O0238
,,,,,,,000002,27/11/2023,Vente,"300000,00",18,,RUE,2020,CHANTECLER,13009,MARSEILLE 9EME,13,209,846,D,149,,,,,,,,,,,,0,1,Maison,,40,1,S,,144,13209,"18 RUE CHANTECLER, 13009 MARSEILLE 9EME",132098460D0149
,,,,,,,000001,27/11/2023,Vente,"409350,00",8,,BD,4972,JULIEN RANCUREL,13011,MARSEILLE 11EME,13,211,862,E,153,,1,"103,27",,,,,,,,,1,1,Maison,,105,5,,,,13211,"8 BD JULIEN RANCUREL, 13011 MARSEILLE 11EME",132118620E0153
,,,,,,,000001,27/11/2023,Vente,"350000,00",19,,BD,1232,DU BOCAGE,13013,MARSEILLE 13EME,13,213,881,H,94,,,,,,,,,,,,0,1,Maison,,119,5,S,,353,13213,"19 BD DU BOCAGE, 13013 MARSEILLE 13EME",132138810H0094
,,,,,,,000001,27/11/2023,Vente,"107500,00",5,,BD,3845,GAMBETTA,13015,MARSEILLE 15EME,13,215,906,C,29,,,,,,,,,,,,0,1,Maison,,77,3,S,,442,13215,"5 BD GAMBETTA, 13015 MARSEILLE 15EME",132159060C0029
,,,,,,,000001,27/11/2024,Vente,"569550,00",25,,BD,0764,BARRAL PROLONGE,13008,MARSEILLE 8EME,13,208,844,P,201,,2,,,,,,,,,,1,1,Maison,,100,5,,,,13208,"25 BD BARRAL PROLONGE, 13008 MARSEILLE 8EME",132088440P0201
,,,,,,,000001,27/11/2024,Vente,"663550,00",4,,BD,2492,DE LA CONCORDE,13009,MARSEILLE 9EME,13,209,849,R,60,,,,,,,,,,,,0,1,Maison,,180,6,S,,91,13209,"4 BD DE LA CONCORDE, 13009 MARSEILLE 9EME",132098490R0060
,,,,,,,000001,27/11/2025,Vente,"818100,00",10,,CHE,9667,YVES DOLLO,13007,MARSEILLE 7EME,13,207,834,H,189,,,,,,,,,,,,0,1,Maison,,81,4,S,,232,13207,"10 CHE YVES DOLLO, 13007 MARSEILLE 7EME",132078340H0189
,,,,,,,000001,27/11/2025,Vente,"952750,00",7,,RUE,6696,DES ORFEVRES,13007,MARSEILLE 7EME,13,207,830,I,72,,,,,,,,,,,,0,1,Maison,,129,4,S,,129,13207,"7 RUE DES ORFEVRES, 13007 MARSEILLE 7EME",132078300I0072
,,,,,,,000001,27/11/2025,Vente,"460000,00",5,,RUE,5720,MARIE LOUISE,13008,MARSEILLE 8EME,13,208,844,K,124,,,,,,,,,,,,0,1,Maison,,86,4,S,,120,13208,"5 RUE MARIE LOUISE, 13008 MARSEILLE 8EME",132088440K0124
,,,,,,,000001,27/11/2025,Vente,"838500,00",7,,BD,0763,BARRAL,13008,MARSEILLE 8EME,13,208,844,P,67,,,,,,,,,,,,0,1,Maison,,38,2,S,,260,13208,"7 BD BARRAL, 13008 MARSEILLE 8EME",132088440P0067
,,,,,,,000001,27/11/2025,Vente,"1318300,00",385,,BD,6045,MICHELET,13009,MARSEILLE 9EME,13,209,849,B,59,,,,,,,,,,,,0,1,Maison,,48,3,AG,,835,13209,"385 BD MICHELET, 13009 MARSEILLE 9EME",132098490B0059
,,,,,,,000001,27/11/2025,Vente,"1318300,00",385,,BD,6045,MICHELET,13009,MARSEILLE 9EME,13,209,849,B,59,,,,,,,,,,,,0,1,Maison,,258,10,S,,806,13209,"385 BD MICHELET, 13009 MARSEILLE 9EME",132098490B0059
,,,,,,,000001,27/11/2025,Vente,"1318300,00",385,,BD,6045,MICHELET,13009,MARSEILLE 9EME,13,209,849,B,59,,,,,,,,,,,,0,1,Maison,,48,3,S,,806,13209,"385 BD MICHELET, 13009 MARSEILLE 9EME",132098490B0059
,,,,,,,000001,27/11/2025,Vente,"1318300,00",385,,BD,6045,MICHELET,13009,MARSEILLE 9EME,13,209,849,B,59,,,,,,,,,,,,0,1,Maison,,258,10,AG,,835,13209,"385 BD MICHELET, 13009 MARSEILLE 9EME",132098490B0059
,,,,,,,000001,27/11/2025,Vente,"405000,00",7,,RUE,7089,PHILIBERT,13010,MARSEILLE 10EME,13,210,860,C,33,,,,,,,,,,,,0,1,Maison,,60,4,S,,199,13210,"7 RUE PHILIBERT, 13010 MARSEILLE 10EME",132108600C0033
,,,,,,,000001,27/11/2025,Vente,"329000,00",85,,BD,9510,VICTOR DURUY,13011,MARSEILLE 11EME,13,211,862,L,116,,,,,,,,,,,,0,1,Maison,,138,3,S,,357,13211,"85 BD VICTOR DURUY, 13011 MARSEILLE 11EME",132118620L0116
,,,,,,,000001,27/11/2025,Vente,"600000,00",216,,AV,1570,DES CAILLOLS,13012,MARSEILLE 12EME,13,212,872,K,382,,,,,,,,,,,,0,1,Maison,,103,4,S,,533,13212,"216 AV DES CAILLOLS, 13012 MARSEILLE 12EME",132128720K0382
,,,,,,,000001,27/11/2025,Vente,"1733200,00",32,,TSSE,1572,DES CAILLOLS,13012,MARSEILLE 12EME,13,212,878,N,184,,,,,,,,,,,,0,1,Maison,,227,6,S,,1000,13212,"32 TSSE DES CAILLOLS, 13012 MARSEILLE 12EME",132128780N0184
,,,,,,,000001,27/11/2025,Vente,"1733200,00",32,,TSSE,1572,DES CAILLOLS,13012,MARSEILLE 12EME,13,212,878,N,184,,,,,,,,,,,,0,1,Maison,,227,6,AG,,523,13212,"32 TSSE DES CAILLOLS, 13012 MARSEILLE 12EME",132128780N0184
,,,,,,,000001,27/11/2025,Vente,"660000,00",56,,BD,0249,DES ALPES,13012,MARSEILLE 12EME,13,212,875,Y,68,,,,,,,,,,,,0,1,Maison,,75,4,S,,495,13212,"56 BD DES ALPES, 13012 MARSEILLE 12EME",132128750Y0068
,,,,,,,000001,27/11/2025,Vente,"325000,00",5,,,A398,LES HAUTS DE SAINT BARTH,13014,MARSEILLE 14EME,13,214,894,D,141,,,,,,,,,,,,0,1,Maison,,91,4,S,,403,13214,"5 LES HAUTS DE SAINT BARTH, 13014 MARSEILLE 14EME",132148940D0141
,,,,,,,000001,27/11/2025,Vente,"442000,00",87,,TRA,1425,BOVIS,13016,MARSEILLE 16EME,13,216,908,B,21,,,,,,,,,,,,0,1,Maison,,108,4,S,,240,13216,"87 TRA BOVIS, 13016 MARSEILLE 16EME",132169080B0021
,,,,,,,000001,27/12/2021,Vente,"284000,00",13,,RUE,1341,BOSCARY,13004,MARSEILLE 4EME,13,204,815,M,95,,,,,,,,,,,,0,1,Maison,,60,3,S,,97,13204,"13 RUE BOSCARY, 13004 MARSEILLE 4EME",132048150M0095
,,,,,,,000001,27/12/2021,Vente,"750000,00",3,,RUE,3565,FONTAINE,13007,MARSEILLE 7EME,13,207,833,D,43,,,,,,,,,,,,0,1,Maison,,110,5,S,,94,13207,"3 RUE FONTAINE, 13007 MARSEILLE 7EME",132078330D0043
,,,,,,,000001,27/12/2021,Vente,"670000,00",31,,BD,4543,DE L HUVEAUNE,13009,MARSEILLE 9EME,13,209,853,B,10,,,,,,,,,,,,0,1,Maison,,175,4,S,,369,13209,"31 BD DE L HUVEAUNE, 13009 MARSEILLE 9EME",132098530B0010
,,,,,,,000001,27/12/2021,Vente,"252000,00",13,,PL,4680,JEAN-BAPTISTE AUFFAN,13011,MARSEILLE 11EME,13,211,864,M,135,,,,,,,,,,,,0,1,Maison,,35,2,S,,85,13211,"13 PL JEAN-BAPTISTE AUFFAN, 13011 MARSEILLE 11EME",132118640M0135
,,,,,,,000001,27/12/2021,Vente,"320000,00",5,,BD,5297,DES LILAS BLANCS,13013,MARSEILLE 13EME,13,213,882,D,233,,1,,,,,,,,,,1,1,Maison,,90,4,,,,13213,"5 BD DES LILAS BLANCS, 13013 MARSEILLE 13EME",132138820D0233
,,,,,,,000001,27/12/2021,Vente,"205200,00",33,,RUE,3746,FREDERIC JOLIOT CURIE,13013,MARSEILLE 13EME,13,213,879,I,61,,8,"80,48",,,,,,,,,1,1,Maison,,83,4,,,,13213,"33 RUE FREDERIC JOLIOT CURIE, 13013 MARSEILLE 13EME",132138790I0061
,,,,,,,000001,27/12/2021,Vente,"265000,00",57,,TSSE,6825,DES PARTISANS,13013,MARSEILLE 13EME,13,213,884,M,288,,,,,,,,,,,,0,1,Maison,,80,5,S,,599,13213,"57 TSSE DES PARTISANS, 13013 MARSEILLE 13EME",132138840M0288
,,,,,,,000001,27/12/2022,Vente,"240000,00",20,,BD,0177,ALEXANDRE DELABRE,13008,MARSEILLE 8EME,13,208,837,D,729,,9,"52,32",,,,,,,,,1,1,Maison,,50,3,,,,13208,"20 BD ALEXANDRE DELABRE, 13008 MARSEILLE 8EME",132088370D0729
,,,,,,,000001,27/12/2022,Vente,"476460,00",13,,CHE,7886,DE LA RIBASSIERE,13013,MARSEILLE 13EME,13,213,884,H,239,,,,,,,,,,,,0,1,Maison,,86,4,S,,437,13213,"13 CHE DE LA RIBASSIERE, 13013 MARSEILLE 13EME",132138840H0239
,,,,,,,000001,27/12/2022,Vente,"97000,00",4,,RUE,8318,ST GABRIEL,13014,MARSEILLE 14EME,13,214,891,H,48,,,,,,,,,,,,0,1,Maison,,38,2,S,,106,13214,"4 RUE ST GABRIEL, 13014 MARSEILLE 14EME",132148910H0048
,,,,,,,000001,27/12/2022,Vente,"100000,00",116,,CHE,5739,DU MARINIER,13016,MARSEILLE 16EME,13,216,908,R,16,,,,,,,,,,,,0,1,Maison,,48,3,S,,430,13216,"116 CHE DU MARINIER, 13016 MARSEILLE 16EME",132169080R0016
,,,,,,,000001,27/12/2023,Vente,"520000,00",63,,BD,0249,DES ALPES,13012,MARSEILLE 12EME,13,212,875,Y,32,,,,,,,,,,,,0,1,Maison,,63,3,S,,500,13212,"63 BD DES ALPES, 13012 MARSEILLE 12EME",132128750Y0032
,,,,,,,000001,27/12/2023,Vente,"101080,00",122,,CHE,6570,N-D DE CONSOLATION,13013,MARSEILLE 13EME,13,213,889,E,111,,,,,,,,,,,,0,1,Maison,,70,3,S,,343,13213,"122 CHE N-D DE CONSOLATION, 13013 MARSEILLE 13EME",132138890E0111
,,,,,,,000001,27/12/2023,Vente,"165000,00",148,,AV,0679,DES AYGALADES,13015,MARSEILLE 15EME,13,215,902,D,199,,16,,6,,,,,,,,2,1,Maison,,102,3,,,,13215,"148 AV DES AYGALADES, 13015 MARSEILLE 15EME",132159020D0199
,,,,,,,000001,27/12/2024,Vente,"108500,00",12,,RUE,1556,DE CADOLIVE,13004,MARSEILLE 4EME,13,204,815,E,125,,,,,,,,,,,,0,1,Maison,,27,2,S,,67,13204,"12 RUE DE CADOLIVE, 13004 MARSEILLE 4EME",132048150E0125
,,,,,,,000001,27/12/2024,Vente,"110000,00",16,,TRA,7641,PUPAT,13008,MARSEILLE 8EME,13,208,841,A,105,,,,,,,,,,,,0,1,Maison,,55,3,S,,97,13208,"16 TRA PUPAT, 13008 MARSEILLE 8EME",132088410A0105
,,,,,,,000001,27/12/2024,Vente,"90000,00",15,,CHE,7604,DES PRUD HOMMES,13010,MARSEILLE 10EME,13,210,858,K,9,,,,,,,,,,,,0,1,Maison,,40,3,S,,61,13210,"15 CHE DES PRUD HOMMES, 13010 MARSEILLE 10EME",132108580K0009
,,,,,,,000001,27/12/2024,Vente,"307000,00",5258,F,TSSE,5378,DES LOUBETS,13011,MARSEILLE 11EME,13,211,867,H,258,,3,,4,,5,,,,,,3,1,Maison,,40,2,,,,13211,"5258 F TSSE DES LOUBETS, 13011 MARSEILLE 11EME",132118670H0258
,,,,,,,000001,27/12/2024,Vente,"180000,00",6,,TSSE,2615,DU CROISSANT DORE,13014,MARSEILLE 14EME,13,214,891,B,7,,,,,,,,,,,,0,1,Maison,,40,4,S,,210,13214,"6 TSSE DU CROISSANT DORE, 13014 MARSEILLE 14EME",132148910B0007
,,,,,,,000001,27/12/2024,Vente,"223000,00",59,,TRA,1491,BRUNO RAZZOLI,13016,MARSEILLE 16EME,13,216,911,H,66,,13,"57,54",,,,,,,,,1,1,Maison,,95,5,,,,13216,"59 TRA BRUNO RAZZOLI, 13016 MARSEILLE 16EME",132169110H0066
,,,,,,,000001,27/12/2024,Vente,"223000,00",59,,TRA,1491,BRUNO RAZZOLI,13016,MARSEILLE 16EME,13,216,911,H,66,,13,"57,54",,,,,,,,,1,1,Maison,,33,2,,,,13216,"59 TRA BRUNO RAZZOLI, 13016 MARSEILLE 16EME",132169110H0066
,,,,,,,000001,28/01/2021,Vente,"523600,00",33,,BD,5177,LEAU,13008,MARSEILLE 8EME,13,208,836,C,29,,1,"80,28",3,"11,33",5,,,,,,3,1,Maison,,92,4,,,,13208,"33 BD LEAU, 13008 MARSEILLE 8EME",132088360C0029
,,,,,,,000001,28/01/2021,Vente,"391800,00",33,,BD,4543,DE L HUVEAUNE,13009,MARSEILLE 9EME,13,209,853,B,133,,,,,,,,,,,,0,1,Maison,,100,4,S,,336,13209,"33 BD DE L HUVEAUNE, 13009 MARSEILLE 9EME",132098530B0133
,,,,,,,000001,28/01/2021,Vente,"371000,00",340,,BD,8016,ROMAIN ROLLAND,13009,MARSEILLE 9EME,13,209,853,B,58,,1,,2,,3,,,,,,3,1,Maison,,177,4,,,,13209,"340 BD ROMAIN ROLLAND, 13009 MARSEILLE 9EME",132098530B0058
,,,,,,,000001,28/01/2021,Vente,"410000,00",190,A,BD,7795,DU REDON,13009,MARSEILLE 9EME,13,209,847,K,113,,,,,,,,,,,,0,1,Maison,,70,4,S,,551,13209,"190 A BD DU REDON, 13009 MARSEILLE 9EME",132098470K0113
,,,,,,,000001,28/01/2021,Vente,"63000,00",9019,,,B002,CALANQUE DE MORGIOU,13009,MARSEILLE 9EME,13,209,846,K,29,,,,,,,,,,,,0,1,Maison,,48,1,S,,125,13209,"9019 CALANQUE DE MORGIOU, 13009 MARSEILLE 9EME",132098460K0029
,,,,,,,000001,28/01/2021,Vente,"680000,00",10,,AV,1223,DES BLEUETS,13009,MARSEILLE 9EME,13,209,853,S,115,,,,,,,,,,,,0,1,Maison,,78,4,S,,430,13209,"10 AV DES BLEUETS, 13009 MARSEILLE 9EME",132098530S0115
,,,,,,,000001,28/01/2021,Vente,"555000,00",111,,RTE,0228,D'ALLAUCH,13011,MARSEILLE 11EME,13,211,861,B,269,,,,,,,,,,,,0,1,Maison,,113,5,S,,481,13211,"111 RTE D'ALLAUCH, 13011 MARSEILLE 11EME",132118610B0269
,,,,,,,000001,28/01/2021,Vente,"1100000,00",5078,F,CHE,1026,DES BELLONS,13011,MARSEILLE 11EME,13,211,869,C,78,,,,,,,,,,,,0,1,Maison,,176,4,S,,1068,13211,"5078 F CHE DES BELLONS, 13011 MARSEILLE 11EME",132118690C0078
,,,,,,,000001,28/01/2021,Vente,"705000,00",,,RUE,0548,ARNOULD,13011,MARSEILLE 11EME,13,211,863,H,393,,,,,,,,,,,,0,1,Maison,,128,4,S,,1000,13211,"RUE ARNOULD, 13011 MARSEILLE 11EME",132118630H0393
,,,,,,,000001,28/01/2021,Vente,"511000,00",18,,MTE,3166,D EOURES,13011,MARSEILLE 11EME,13,211,863,N,376,,,,,,,,,,,,0,1,Maison,,104,4,S,,413,13211,"18 MTE D EOURES, 13011 MARSEILLE 11EME",132118630N0376
,,,,,,,000001,28/01/2021,Vente,"579000,00",61,,CHE,7350,DES PLATRIERES CAILLOLS,13012,MARSEILLE 12EME,13,212,872,B,39,,,,,,,,,,,,0,1,Maison,,63,3,S,,515,13212,"61 CHE DES PLATRIERES CAILLOLS, 13012 MARSEILLE 12EME",132128720B0039
,,,,,,,000001,28/01/2021,Vente,"200000,00",5001,F,RES,A111,LA BATARELLE,13013,MARSEILLE 13EME,13,213,883,A,26,,50,,,,,,,,,,1,1,Maison,,106,4,,,,13213,"5001 F RES LA BATARELLE, 13013 MARSEILLE 13EME",132138830A0026
,,,,,,,000001,28/01/2021,Vente,"123000,00",32,,TSSE,2664,DES CYPRES,13013,MARSEILLE 13EME,13,213,881,K,216,,,,,,,,,,,,0,1,Maison,,170,8,S,,720,13213,"32 TSSE DES CYPRES, 13013 MARSEILLE 13EME",132138810K0216
,,,,,,,000001,28/01/2021,Vente,"175000,00",5101,F,RUE,3646,FORTUNE CHAILLAN 1801 1840,13015,MARSEILLE 15EME,13,215,907,A,14,,,,,,,,,,,,0,1,Maison,,80,4,S,,223,13215,"5101 F RUE FORTUNE CHAILLAN 1801 1840, 13015 MARSEILLE 15EME",132159070A0014
,,,,,,,000001,28/01/2021,Vente,"150000,00",14,,BD,0382,DE L ANGELETTE,13015,MARSEILLE 15EME,13,215,897,H,133,,,,,,,,,,,,0,1,Maison,,59,3,S,,462,13215,"14 BD DE L ANGELETTE, 13015 MARSEILLE 15EME",132158970H0133
,,,,,,,000001,28/01/2021,Adjudication,"321000,00",15,,BD,4238,DES GRANDS PINS,13015,MARSEILLE 15EME,13,215,897,I,31,,,,,,,,,,,,0,1,Maison,,69,4,S,,906,13215,"15 BD DES GRANDS PINS, 13015 MARSEILLE 15EME",132158970I0031
,,,,,,,000001,28/01/2021,Vente,"140000,00",131,,CHE,6498,DE LA NERTHE,13016,MARSEILLE 16EME,13,216,909,C,32,,,,,,,,,,,,0,1,Maison,,48,3,S,,160,13216,"131 CHE DE LA NERTHE, 13016 MARSEILLE 16EME",132169090C0032
,,,,,,,000001,28/01/2021,Vente,"176000,00",61,,RUE,0259,ALPHONSE GAUDOT,13016,MARSEILLE 16EME,13,216,911,H,22,,,,,,,,,,,,0,1,Maison,,40,2,S,,52,13216,"61 RUE ALPHONSE GAUDOT, 13016 MARSEILLE 16EME",132169110H0022
,,,,,,,000001,28/01/2022,Vente,"1175000,00",14,,BD,0338,AMPHITRITE,13008,MARSEILLE 8EME,13,208,838,B,109,,,,,,,,,,,,0,1,Maison,,110,4,S,,283,13208,"14 BD AMPHITRITE, 13008 MARSEILLE 8EME",132088380B0109
,,,,,,,000001,28/01/2022,Vente,"320000,00",55,,BD,8752,SICARD,13008,MARSEILLE 8EME,13,208,844,H,7,,,,,,,,,,,,0,1,Maison,,64,3,S,,149,13208,"55 BD SICARD, 13008 MARSEILLE 8EME",132088440H0007
,,,,,,,000001,28/01/2022,Vente,"1188700,00",14,,ALL,1507,DES BUIS,13008,MARSEILLE 8EME,13,208,844,O,18,,,,,,,,,,,,0,1,Maison,,128,4,S,,297,13208,"14 ALL DES BUIS, 13008 MARSEILLE 8EME",132088440O0018
,,,,,,,000001,28/01/2022,Vente,"868400,00",55,,CHE,8424,DE ST MENET,13011,MARSEILLE 11EME,13,211,861,E,180,,,,,,,,,,,,0,1,Maison,,152,4,S,,646,13211,"55 CHE DE ST MENET, 13011 MARSEILLE 11EME",132118610E0180
,,,,,,,000001,28/01/2022,Vente,"495000,00",5074,F,IMP,5900,DU MAUPAS,13011,MARSEILLE 11EME,13,211,863,H,74,,,,,,,,,,,,0,1,Maison,,104,7,S,,536,13211,"5074 F IMP DU MAUPAS, 13011 MARSEILLE 11EME",132118630H0074
,,,,,,,000001,28/01/2022,Vente,"402700,00",9,,BD,9137,DU TRAVAIL,13013,MARSEILLE 13EME,13,213,883,B,174,,,,,,,,,,,,0,1,Maison,,98,4,S,,314,13213,"9 BD DU TRAVAIL, 13013 MARSEILLE 13EME",132138830B0174
,,,,,,,000002,28/01/2025,Vente,"846150,00",25,,RUE,6993,PERLET,13007,MARSEILLE 7EME,13,207,834,H,148,,,,,,,,,,,,0,1,Maison,,86,2,S,,202,13207,"25 RUE PERLET, 13007 MARSEILLE 7EME",132078340H0148
